anon_sname,age_year,birth,start,end,statdate,status,age_at_statdate,mom_rank_birth,group_size_birth,mom_sci,mom_death_cat,competing_sibling_cat,drought_cat,mom_rank_birth_cat,group_size_birth_cat,mom_sci_cat,cumulative_adversity,cumulative_adversity_three_plus,avg_ordrank,avg_proprank,rain_anom,avg_group_size
41,8,9/13/07,9/13/15,9/12/16,3/19/21,0,13.514,2,33,0.174947075,1,1,1,0,0,0,3,3,14.75,0.068175,133.90625,13.92293711
41,9,9/13/07,9/13/16,9/12/17,3/19/21,0,13.514,2,33,0.174947075,1,1,1,0,0,0,3,3,17.25,0.0582,-133.3895833,13.94293174
41,10,9/13/07,9/13/17,9/12/18,3/19/21,0,13.514,2,33,0.174947075,1,1,1,0,0,0,3,3,19.58333333,0.034633333,284.40625,14.56316998
41,11,9/13/07,9/13/18,9/12/19,3/19/21,0,13.514,2,33,0.174947075,1,1,1,0,0,0,3,3,19.58333333,0.004166667,-66.59375,14.94463536
42,4,7/2/01,7/2/05,7/1/06,3/14/09,1,7.699,1,17,0.6292485,1,0,0,0,0,0,1,1,2,0.9412875,-112.0319149,17.13260274
42,5,7/2/01,7/2/06,7/1/07,3/14/09,1,7.699,1,17,0.6292485,1,0,0,0,0,0,1,1,2,0.94655,69.66808511,19.00493151
42,6,7/2/01,7/2/07,7/1/08,3/14/09,1,7.699,1,17,0.6292485,1,0,0,0,0,0,1,1,2,0.9527,-147.4319149,19.89344262
42,7,7/2/01,7/2/08,7/1/09,3/14/09,1,7.699,1,17,0.6292485,1,0,0,0,0,0,1,1,2,0.9526625,-197.1319149,19.46246575
45,5,3/12/13,3/12/18,3/11/19,9/24/21,1,8.537,11,42,-0.504852565,0,0,0,0,1,1,2,2,8.571428571,0.664885714,159.1680851,14.96368606
45,6,3/12/13,3/12/19,3/11/20,9/24/21,1,8.537,11,42,-0.504852565,0,0,0,0,1,1,2,2,12.25,0.540333333,328.9680851,15.43597679
45,7,3/12/13,3/12/20,3/11/21,9/24/21,1,8.537,11,42,-0.504852565,0,0,0,0,1,1,2,2,11.33333333,0.599155556,88.53191489,17.29160671
46,5,7/10/06,7/10/11,7/9/12,9/27/21,0,15.217,4,39,-0.901864045,0,0,0,0,1,1,2,2,11.25,0.49565,38.46808511,14.51140065
46,6,7/10/06,7/10/12,7/9/13,9/27/21,0,15.217,4,39,-0.901864045,0,0,0,0,1,1,2,2,10,0.567875,80.7893617,14.82158679
46,7,7/10/06,7/10/13,7/9/14,9/27/21,0,15.217,4,39,-0.901864045,0,0,0,0,1,1,2,2,8.416666667,0.614025,72.36808511,12.10352673
46,8,7/10/06,7/10/14,7/9/15,9/27/21,0,15.217,4,39,-0.901864045,0,0,0,0,1,1,2,2,9,0.5379,-140.0319149,12.30118044
46,9,7/10/06,7/10/15,7/9/16,9/27/21,0,15.217,4,39,-0.901864045,0,0,0,0,1,1,2,2,11.41666667,0.432433333,126.7680851,13.86833395
46,10,7/10/06,7/10/16,7/9/17,9/27/21,0,15.217,4,39,-0.901864045,0,0,0,0,1,1,2,2,6.583333333,0.719916667,-140.5106383,13.69963768
46,11,7/10/06,7/10/17,7/9/18,9/27/21,0,15.217,4,39,-0.901864045,0,0,0,0,1,1,2,2,5.166666667,0.7908,277.2680851,14.44266055
46,12,7/10/06,7/10/18,7/9/19,9/27/21,0,15.217,4,39,-0.901864045,0,0,0,0,1,1,2,2,6.25,0.770483333,-73.73191489,14.93443887
46,13,7/10/06,7/10/19,7/9/20,9/27/21,0,15.217,4,39,-0.901864045,0,0,0,0,1,1,2,2,7.25,0.752491667,424.6680851,15.69744836
46,14,7/10/06,7/10/20,7/9/21,9/27/21,0,15.217,4,39,-0.901864045,0,0,0,0,1,1,2,2,8,0.72648,139.4893617,18.35877863
48,10,6/21/73,6/21/83,6/20/84,2/25/01,1,27.682,NA,25,NA,1,0,NA,NA,0,NA,NA,NA,4.75,0.792183333,-183.2319149,16.17076503
48,11,6/21/73,6/21/84,6/20/85,2/25/01,1,27.682,NA,25,NA,1,0,NA,NA,0,NA,NA,NA,5,0.779166667,-45.73191489,15.75068493
48,12,6/21/73,6/21/85,6/20/86,2/25/01,1,27.682,NA,25,NA,1,0,NA,NA,0,NA,NA,NA,4.75,0.7894,-113.4319149,16.43013699
48,13,6/21/73,6/21/86,6/20/87,2/25/01,1,27.682,NA,25,NA,1,0,NA,NA,0,NA,NA,NA,4.583333333,0.810408333,15.96808511,18.65068493
48,14,6/21/73,6/21/87,6/20/88,2/25/01,1,27.682,NA,25,NA,1,0,NA,NA,0,NA,NA,NA,4.833333333,0.782683333,20.16808511,18.8989071
48,15,6/21/73,6/21/88,6/20/89,2/25/01,1,27.682,NA,25,NA,1,0,NA,NA,0,NA,NA,NA,5,0.818191667,108.8680851,22.62054795
48,16,6/21/73,6/21/89,6/20/90,2/25/01,1,27.682,NA,25,NA,1,0,NA,NA,0,NA,NA,NA,5,0.832111111,81.86808511,18.69365427
48,23,6/21/73,6/21/96,6/20/97,2/25/01,1,27.682,NA,25,NA,1,0,NA,NA,0,NA,NA,NA,2,0.915625,-128.1319149,10.68329596
48,24,6/21/73,6/21/97,6/20/98,2/25/01,1,27.682,NA,25,NA,1,0,NA,NA,0,NA,NA,NA,2,0.9183,424.3680851,11.5834299
48,25,6/21/73,6/21/98,6/20/99,2/25/01,1,27.682,NA,25,NA,1,0,NA,NA,0,NA,NA,NA,1.80952381,0.92762381,-5.631914894,11.69949917
48,26,6/21/73,6/21/99,6/20/00,2/25/01,1,27.682,NA,25,NA,1,0,NA,NA,0,NA,NA,NA,1.916666667,0.847191667,-121.0319149,10.85434322
48,27,6/21/73,6/21/00,6/20/01,2/25/01,1,27.682,NA,25,NA,1,0,NA,NA,0,NA,NA,NA,2,0.836275,175.2680851,11.82327816
49,6,10/6/89,10/6/95,10/5/96,3/30/02,1,12.479,5,39,-0.552090013,0,0,0,0,1,1,2,2,1,1,-80.43191489,9.586819484
49,7,10/6/89,10/6/96,10/5/97,3/30/02,1,12.479,5,39,-0.552090013,0,0,0,0,1,1,2,2,1,1,-127.9808511,10.99771559
49,8,10/6/89,10/6/97,10/5/98,3/30/02,1,12.479,5,39,-0.552090013,0,0,0,0,1,1,2,2,1,1,424.3680851,11.92820218
49,10,10/6/89,10/6/99,10/5/00,3/30/02,1,12.479,5,39,-0.552090013,0,0,0,0,1,1,2,2,1,1,-121.0319149,11.04237288
49,11,10/6/89,10/6/00,10/5/01,3/30/02,1,12.479,5,39,-0.552090013,0,0,0,0,1,1,2,2,1,1,175.4191489,11.97423764
49,12,10/6/89,10/6/01,10/5/02,3/30/02,1,12.479,5,39,-0.552090013,0,0,0,0,1,1,2,2,1,1,-76.23191489,12.33386838
50,7,9/13/89,9/13/96,9/12/97,11/30/10,1,21.213,6,39,1.006555697,0,0,0,0,1,0,1,1,3.75,0.7953,-120.9895833,10.87373168
50,8,9/13/89,9/13/97,9/12/98,11/30/10,1,21.213,6,39,1.006555697,0,0,0,0,1,0,1,1,3,0.8635,431.50625,11.92495637
50,9,9/13/89,9/13/98,9/12/99,11/30/10,1,21.213,6,39,1.006555697,0,0,0,0,1,0,1,1,3.083333333,0.848516667,1.50625,11.24477448
50,10,9/13/89,9/13/99,9/12/00,11/30/10,1,21.213,6,39,1.006555697,0,0,0,0,1,0,1,1,4.166666667,0.780575,-113.89375,10.99470339
50,11,9/13/89,9/13/00,9/12/01,11/30/10,1,21.213,6,39,1.006555697,0,0,0,0,1,0,1,1,3.916666667,0.84045,182.4104167,11.91272345
50,12,9/13/89,9/13/01,9/12/02,11/30/10,1,21.213,6,39,1.006555697,0,0,0,0,1,0,1,1,3,0.8918,-73.29375,12.33386838
50,13,9/13/89,9/13/02,9/12/03,11/30/10,1,21.213,6,39,1.006555697,0,0,0,0,1,0,1,1,3.416666667,0.877466667,3.40625,13.18809273
50,14,9/13/89,9/13/03,9/12/04,11/30/10,1,21.213,6,39,1.006555697,0,0,0,0,1,0,1,1,4,0.85355,-121.49375,15.47923497
50,15,9/13/89,9/13/04,9/12/05,11/30/10,1,21.213,6,39,1.006555697,0,0,0,0,1,0,1,1,5.333333333,0.797433333,13.41041667,16.88913043
50,16,9/13/89,9/13/05,9/12/06,11/30/10,1,21.213,6,39,1.006555697,0,0,0,0,1,0,1,1,5,0.7943,-105.89375,17.27616438
50,17,9/13/89,9/13/06,9/12/07,11/30/10,1,21.213,6,39,1.006555697,0,0,0,0,1,0,1,1,14.75,0.38105,80.00625,19.42520548
50,18,9/13/89,9/13/07,9/12/08,11/30/10,1,21.213,6,39,1.006555697,0,0,0,0,1,0,1,1,13.75,0.429016667,-143.49375,19.91639344
50,19,9/13/89,9/13/08,9/12/09,11/30/10,1,21.213,6,39,1.006555697,0,0,0,0,1,0,1,1,15.16666667,0.411516667,-189.9895833,19.09150685
50,20,9/13/89,9/13/09,9/12/10,11/30/10,1,21.213,6,39,1.006555697,0,0,0,0,1,0,1,1,16.75,0.360641667,208.30625,19.25260274
51,5,7/5/83,7/5/88,7/4/89,6/18/05,1,21.955,4,34,0.55937351,0,0,1,0,0,0,1,1,6,0.775441667,108.8787234,22.71643836
51,6,7/5/83,7/5/89,7/4/90,6/18/05,1,21.955,4,34,0.55937351,0,0,1,0,0,0,1,1,6,0.79105,81.86808511,18.15286624
51,13,7/5/83,7/5/96,7/4/97,6/18/05,1,21.955,4,34,0.55937351,0,0,1,0,0,0,1,1,2.916666667,0.856166667,-128.1212766,10.78699552
51,14,7/5/83,7/5/97,7/4/98,6/18/05,1,21.955,4,34,0.55937351,0,0,1,0,0,0,1,1,4,0.79285,424.3680851,11.61645423
51,15,7/5/83,7/5/98,7/4/99,6/18/05,1,21.955,4,34,0.55937351,0,0,1,0,0,0,1,1,4,0.7891,-5.631914894,11.62715637
51,16,7/5/83,7/5/99,7/4/00,6/18/05,1,21.955,4,34,0.55937351,0,0,1,0,0,0,1,1,5.583333333,0.670125,-121.0319149,10.87129237
51,17,7/5/83,7/5/00,7/4/01,6/18/05,1,21.955,4,34,0.55937351,0,0,1,0,0,0,1,1,6.25,0.705716667,175.2787234,11.868126
51,18,7/5/83,7/5/01,7/4/02,6/18/05,1,21.955,4,34,0.55937351,0,0,1,0,0,0,1,1,5,0.78365,-81.23191489,12.24760893
51,19,7/5/83,7/5/02,7/4/03,6/18/05,1,21.955,4,34,0.55937351,0,0,1,0,0,0,1,1,6.25,0.7276,-2.931914894,12.83210526
51,20,7/5/83,7/5/03,7/4/04,6/18/05,1,21.955,4,34,0.55937351,0,0,1,0,0,0,1,1,6,0.756941667,-128.6319149,15.03524946
51,21,7/5/83,7/5/04,7/4/05,6/18/05,1,21.955,4,34,0.55937351,0,0,1,0,0,0,1,1,6.636363636,0.735554545,5.278723404,16.70108696
52,4,2/5/95,2/5/99,2/4/00,3/7/09,1,14.084,2,10,NA,0,0,0,0,0,NA,NA,NA,1.583333333,0.924991667,118.6680851,10.85461373
52,5,2/5/95,2/5/00,2/4/01,3/7/09,1,14.084,2,10,NA,0,0,0,0,0,NA,NA,NA,1,1,79.36808511,11.47580645
52,6,2/5/95,2/5/01,2/4/02,3/7/09,1,14.084,2,10,NA,0,0,0,0,0,NA,NA,NA,1,1,-129.5319149,12.01982264
52,7,2/5/95,2/5/02,2/4/03,3/7/09,1,14.084,2,10,NA,0,0,0,0,0,NA,NA,NA,1,1,3.368085106,12.60140237
52,8,2/5/95,2/5/03,2/4/04,3/7/09,1,14.084,2,10,NA,0,0,0,0,0,NA,NA,NA,1,1,-66.13191489,13.89041096
52,9,2/5/95,2/5/04,2/4/05,3/7/09,1,14.084,2,10,NA,0,0,0,0,0,NA,NA,NA,1,1,-148.0319149,16.2568306
52,10,2/5/95,2/5/05,2/4/06,3/7/09,1,14.084,2,10,NA,0,0,0,0,0,NA,NA,NA,1,1,-61.53191489,16.88152174
52,11,2/5/95,2/5/06,2/4/07,3/7/09,1,14.084,2,10,NA,0,0,0,0,0,NA,NA,NA,1,1,210.4680851,18.10410959
52,12,2/5/95,2/5/07,2/4/08,3/7/09,1,14.084,2,10,NA,0,0,0,0,0,NA,NA,NA,1,1,-196.5319149,19.87561644
52,13,2/5/95,2/5/08,2/4/09,3/7/09,1,14.084,2,10,NA,0,0,0,0,0,NA,NA,NA,1,1,-162.7319149,19.88688525
53,5,1/22/12,1/22/17,1/21/18,9/27/21,0,9.681,9,38,-0.309233495,0,0,0,0,1,0,1,1,14.5,0.301316667,-53.73191489,14.02176319
53,6,1/22/12,1/22/18,1/21/19,9/27/21,0,9.681,9,38,-0.309233495,0,0,0,0,1,0,1,1,6.166666667,0.7584,293.6680851,14.87214258
53,7,1/22/12,1/22/19,1/21/20,9/27/21,0,9.681,9,38,-0.309233495,0,0,0,0,1,0,1,1,7,0.749675,246.7680851,15.25576037
53,8,1/22/12,1/22/20,1/21/21,9/27/21,0,9.681,9,38,-0.309233495,0,0,0,0,1,0,1,1,9,0.690063636,35.86808511,16.73148148
54,4,1/31/96,1/31/00,1/30/01,3/14/09,1,13.117,1,13,0.422649578,0,1,0,0,0,0,1,1,2,0.8889,79.36808511,11.44504021
54,5,1/31/96,1/31/01,1/30/02,3/14/09,1,13.117,1,13,0.422649578,0,1,0,0,0,0,1,1,2,0.895966667,-129.5319149,12.0172144
54,6,1/31/96,1/31/02,1/30/03,3/14/09,1,13.117,1,13,0.422649578,0,1,0,0,0,0,1,1,1.166666667,0.98485,3.368085106,12.58791802
54,7,1/31/96,1/31/03,1/30/04,3/14/09,1,13.117,1,13,0.422649578,0,1,0,0,0,0,1,1,1,1,-95.33191489,13.87144362
54,8,1/31/96,1/31/04,1/30/05,3/14/09,1,13.117,1,13,0.422649578,0,1,0,0,0,0,1,1,1,1,-132.8319149,16.2273224
54,9,1/31/96,1/31/05,1/30/06,3/14/09,1,13.117,1,13,0.422649578,0,1,0,0,0,0,1,1,1,1,-47.53191489,16.88967391
54,10,1/31/96,1/31/06,1/30/07,3/14/09,1,13.117,1,13,0.422649578,0,1,0,0,0,0,1,1,1,1,188.8680851,18.06849315
54,11,1/31/96,1/31/07,1/30/08,3/14/09,1,13.117,1,13,0.422649578,0,1,0,0,0,0,1,1,1,1,-174.9319149,19.86739726
54,12,1/31/96,1/31/08,1/30/09,3/14/09,1,13.117,1,13,0.422649578,0,1,0,0,0,0,1,1,1,1,-162.7319149,19.88688525
55,4,9/2/02,9/2/06,9/1/07,7/31/15,1,12.909,6,31,-0.918303015,1,0,0,0,0,1,2,2,10.58333333,0.569358333,80.00625,19.37972603
55,5,9/2/02,9/2/07,9/1/08,7/31/15,1,12.909,6,31,-0.918303015,1,0,0,0,0,1,2,2,11.5,0.529966667,-143.49375,19.90163934
55,6,9/2/02,9/2/08,9/1/09,7/31/15,1,12.909,6,31,-0.918303015,1,0,0,0,0,1,2,2,15.75,0.387758333,-189.99375,19.15616438
55,7,9/2/02,9/2/09,9/1/10,7/31/15,1,12.909,6,31,-0.918303015,1,0,0,0,0,1,2,2,14.25,0.46235,208.30625,19.18191781
55,8,9/2/02,9/2/10,9/1/11,7/31/15,1,12.909,6,31,-0.918303015,1,0,0,0,0,1,2,2,9.769230769,0.558423077,-72.99375,16.50177305
55,9,9/2/02,9/2/11,9/1/12,7/31/15,1,12.909,6,31,-0.918303015,1,0,0,0,0,1,2,2,11.75,0.467841667,46.20625,14.60731089
55,10,9/2/02,9/2/12,9/1/13,7/31/15,1,12.909,6,31,-0.918303015,1,0,0,0,0,1,2,2,15.16666667,0.319358333,87.30625,14.28267104
55,11,9/2/02,9/2/13,9/1/14,7/31/15,1,12.909,6,31,-0.918303015,1,0,0,0,0,1,2,2,14.41666667,0.2907,79.50625,12.18322296
55,12,9/2/02,9/2/14,9/1/15,7/31/15,1,12.909,6,31,-0.918303015,1,0,0,0,0,1,2,2,13.5,0.27362,-132.89375,12.35748299
56,4,10/10/95,10/10/99,10/9/00,1/18/20,3,24.274,NA,22,NA,0,0,0,NA,0,NA,NA,NA,5.272727273,0.713845455,-121.0319149,11.04925847
56,5,10/10/95,10/10/00,10/9/01,1/18/20,3,24.274,NA,22,NA,0,0,0,NA,0,NA,NA,NA,4.75,0.796441667,175.3723404,11.98633018
56,6,10/10/95,10/10/01,10/9/02,1/18/20,3,24.274,NA,22,NA,0,0,0,NA,0,NA,NA,NA,4.166666667,0.82845,-76.23191489,12.33386838
56,7,10/10/95,10/10/02,10/9/03,1/18/20,3,24.274,NA,22,NA,0,0,0,NA,0,NA,NA,NA,5.333333333,0.782191667,-7.931914894,13.32297155
56,8,10/10/95,10/10/03,10/9/04,1/18/20,3,24.274,NA,22,NA,0,0,0,NA,0,NA,NA,NA,5,0.803958333,-128.4319149,15.60928962
56,9,10/10/95,10/10/04,10/9/05,1/18/20,3,24.274,NA,22,NA,0,0,0,NA,0,NA,NA,NA,5,0.813325,6.172340426,16.94347826
56,10,10/10/95,10/10/05,10/9/06,1/18/20,3,24.274,NA,22,NA,0,0,0,NA,0,NA,NA,NA,3,0.896866667,-113.0319149,17.36547945
56,11,10/10/95,10/10/06,10/9/07,1/18/20,3,24.274,NA,22,NA,0,0,0,NA,0,NA,NA,NA,3,0.910725,72.86808511,19.5709589
56,12,10/10/95,10/10/07,10/9/08,1/18/20,3,24.274,NA,22,NA,0,0,0,NA,0,NA,NA,NA,3,0.9104,-150.6319149,19.90327869
56,13,10/10/95,10/10/08,10/9/09,1/18/20,3,24.274,NA,22,NA,0,0,0,NA,0,NA,NA,NA,3,0.916941667,-197.0276596,18.9090411
56,14,10/10/95,10/10/09,10/9/10,1/18/20,3,24.274,NA,22,NA,0,0,0,NA,0,NA,NA,NA,3,0.903669231,201.1680851,19.44876712
56,15,10/10/95,10/10/10,10/9/11,1/18/20,3,24.274,NA,22,NA,0,0,0,NA,0,NA,NA,NA,3,0.674425,-80.13191489,15.96364414
56,16,10/10/95,10/10/11,10/9/12,1/18/20,3,24.274,NA,22,NA,0,0,0,NA,0,NA,NA,NA,5,0.554666667,39.46808511,14.61008342
57,4,4/11/02,4/11/06,4/10/07,3/11/18,1,15.915,3,9,-0.407500686,0,0,0,0,0,1,1,1,4.555555556,0.604977778,85.46808511,18.54027397
57,5,4/11/02,4/11/07,4/10/08,3/11/18,1,15.915,3,9,-0.407500686,0,0,0,0,0,1,1,1,3.833333333,0.649816667,-123.6319149,19.86065574
57,6,4/11/02,4/11/08,4/10/09,3/11/18,1,15.915,3,9,-0.407500686,0,0,0,0,0,1,1,1,2.916666667,0.694466667,-221.4212766,19.85205479
57,7,4/11/02,4/11/09,4/10/10,3/11/18,1,15.915,3,9,-0.407500686,0,0,0,0,0,1,1,1,2,0.701408333,174.0680851,18.47506849
57,8,4/11/02,4/11/10,4/10/11,3/11/18,1,15.915,3,9,-0.407500686,0,0,0,0,0,1,1,1,2,0.729175,-22.53191489,18.47147905
57,10,4/11/02,4/11/12,4/10/13,3/11/18,1,15.915,3,9,-0.407500686,0,0,0,0,0,1,1,1,3,0.72858,130.3787234,14.69695817
57,11,4/11/02,4/11/13,4/10/14,3/11/18,1,15.915,3,9,-0.407500686,0,0,0,0,0,1,1,1,3.25,0.731491667,83.66808511,13.08835341
57,12,4/11/02,4/11/14,4/10/15,3/11/18,1,15.915,3,9,-0.407500686,0,0,0,0,0,1,1,1,3.833333333,0.696741667,-126.6319149,12.04359673
57,13,4/11/02,4/11/15,4/10/16,3/11/18,1,15.915,3,9,-0.407500686,0,0,0,0,0,1,1,1,4,0.754041667,125.8680851,13.25438283
57,14,4/11/02,4/11/16,4/10/17,3/11/18,1,15.915,3,9,-0.407500686,0,0,0,0,0,1,1,1,4,0.788083333,-101.5212766,13.89319678
57,15,4/11/02,4/11/17,4/10/18,3/11/18,1,15.915,3,9,-0.407500686,0,0,0,0,0,1,1,1,4.272727273,0.783809091,142.3680851,13.93855157
58,4,4/4/04,4/4/08,4/3/09,12/31/18,1,14.741,8,24,-0.048881252,1,0,0,0,0,0,1,1,13.66666667,0.401716667,-231.1425532,19.87452055
58,5,4/4/04,4/4/09,4/3/10,12/31/18,1,14.741,8,24,-0.048881252,1,0,0,0,0,0,1,1,10.25,0.461533333,183.0680851,18.44767123
58,6,4/4/04,4/4/10,4/3/11,12/31/18,1,14.741,8,24,-0.048881252,1,0,0,0,0,0,1,1,10.91666667,0.471258333,-24.13191489,18.52684904
58,7,4/4/04,4/4/11,4/3/12,12/31/18,1,14.741,8,24,-0.048881252,1,0,0,0,0,0,1,1,11,0.477875,-107.0319149,14.63431151
58,8,4/4/04,4/4/12,4/3/13,12/31/18,1,14.741,8,24,-0.048881252,1,0,0,0,0,0,1,1,10.41666667,0.562516667,100.8574468,14.70686386
58,10,4/4/04,4/4/14,4/3/15,12/31/18,1,14.741,8,24,-0.048881252,1,0,0,0,0,0,1,1,8.416666667,0.487166667,-110.8319149,12.00237853
58,11,4/4/04,4/4/15,4/3/16,12/31/18,1,14.741,8,24,-0.048881252,1,0,0,0,0,0,1,1,10.33333333,0.501033333,88.66808511,13.26100967
58,12,4/4/04,4/4/16,4/3/17,12/31/18,1,14.741,8,24,-0.048881252,1,0,0,0,0,0,1,1,11,0.507725,-65.24255319,13.84735883
58,13,4/4/04,4/4/17,4/3/18,12/31/18,1,14.741,8,24,-0.048881252,1,0,0,0,0,0,1,1,10.5,0.456471429,130.1680851,13.94862385
58,14,4/4/04,4/4/18,4/3/19,12/31/18,1,14.741,8,24,-0.048881252,1,0,0,0,0,0,1,1,9,0.3525375,29.36808511,14.99804305
59,5,9/21/91,9/21/96,9/20/97,10/18/16,1,25.076,3,15,NA,1,0,0,0,0,NA,NA,NA,10,0.283416667,-120.99375,10.93091733
59,6,9/21/91,9/21/97,9/20/98,10/18/16,1,25.076,3,15,NA,1,0,0,0,0,NA,NA,NA,10.41666667,0.242,431.50625,11.92757822
59,8,9/21/91,9/21/99,9/20/00,10/18/16,1,25.076,3,15,NA,1,0,0,0,0,NA,NA,NA,4,0.5,-113.89375,11.01165254
59,9,9/21/91,9/21/00,9/20/01,10/18/16,1,25.076,3,15,NA,1,0,0,0,0,NA,NA,NA,2.916666667,0.680975,182.40625,11.93375394
59,10,9/21/91,9/21/01,9/20/02,10/18/16,1,25.076,3,15,NA,1,0,0,0,0,NA,NA,NA,3,0.6667,-72.29375,12.33386838
59,11,9/21/91,9/21/02,9/20/03,10/18/16,1,25.076,3,15,NA,1,0,0,0,0,NA,NA,NA,3.833333333,0.587283333,2.40625,13.2260274
59,12,9/21/91,9/21/03,9/20/04,10/18/16,1,25.076,3,15,NA,1,0,0,0,0,NA,NA,NA,4,0.616566667,-121.49375,15.51857923
59,13,9/21/91,9/21/04,9/20/05,10/18/16,1,25.076,3,15,NA,1,0,0,0,0,NA,NA,NA,4,0.630958333,13.40625,16.90652174
59,14,9/21/91,9/21/05,9/20/06,10/18/16,1,25.076,3,15,NA,1,0,0,0,0,NA,NA,NA,4,0.63195,-105.89375,17.29808219
59,15,9/21/91,9/21/06,9/20/07,10/18/16,1,25.076,3,15,NA,1,0,0,0,0,NA,NA,NA,4.75,0.578741667,80.00625,19.47342466
59,16,9/21/91,9/21/07,9/20/08,10/18/16,1,25.076,3,15,NA,1,0,0,0,0,NA,NA,NA,4.416666667,0.5357,-143.49375,19.91202186
59,17,9/21/91,9/21/08,9/20/09,10/18/16,1,25.076,3,15,NA,1,0,0,0,0,NA,NA,NA,3.5,0.42855,-189.99375,19.04
59,18,9/21/91,9/21/09,9/20/10,10/18/16,1,25.076,3,15,NA,1,0,0,0,0,NA,NA,NA,3,0.472216667,208.30625,19.30849315
59,19,9/21/91,9/21/10,9/20/11,10/18/16,1,25.076,3,15,NA,1,0,0,0,0,NA,NA,NA,3,0.41665,-72.99375,16.25457716
59,21,9/21/91,9/21/12,9/20/13,10/18/16,1,25.076,3,15,NA,1,0,0,0,0,NA,NA,NA,4,0.6116,87.30625,14.32471264
59,22,9/21/91,9/21/13,9/20/14,10/18/16,1,25.076,3,15,NA,1,0,0,0,0,NA,NA,NA,4.666666667,0.582208333,79.50625,12.10495627
59,23,9/21/91,9/21/14,9/20/15,10/18/16,1,25.076,3,15,NA,1,0,0,0,0,NA,NA,NA,5.5,0.56165,-132.89375,12.40306122
59,24,9/21/91,9/21/15,9/20/16,10/18/16,1,25.076,3,15,NA,1,0,0,0,0,NA,NA,NA,6.833333333,0.575408333,133.90625,13.93214804
60,4,2/10/06,2/10/10,2/9/11,3/19/21,0,15.102,9,25,0.586152967,0,0,0,0,0,0,0,0,10.09090909,0.517009091,3.568085106,18.91800727
60,5,2/10/06,2/10/11,2/9/12,3/19/21,0,15.102,9,25,0.586152967,0,0,0,0,0,0,0,0,9.916666667,0.528741667,-76.93191489,14.91931061
60,6,2/10/06,2/10/12,2/9/13,3/19/21,0,15.102,9,25,0.586152967,0,0,0,0,0,0,0,0,10.75,0.537716667,127.7680851,14.84326136
60,8,2/10/06,2/10/14,2/9/15,3/19/21,0,15.102,9,25,0.586152967,0,0,0,0,0,0,0,0,8.615384615,0.466623077,-3.331914894,11.90119658
60,9,2/10/06,2/10/15,2/9/16,3/19/21,0,15.102,9,25,0.586152967,0,0,0,0,0,0,0,0,9.333333333,0.401408333,75.46808511,12.97906317
60,10,2/10/06,2/10/16,2/9/17,3/19/21,0,15.102,9,25,0.586152967,0,0,0,0,0,0,0,0,9.166666667,0.479433333,-71.53191489,13.91599413
60,11,2/10/06,2/10/17,2/9/18,3/19/21,0,15.102,9,25,0.586152967,0,0,0,0,0,0,0,0,10.41666667,0.489558333,-97.73191489,13.96984185
60,12,2/10/06,2/10/18,2/9/19,3/19/21,0,15.102,9,25,0.586152967,0,0,0,0,0,0,0,0,11,0.480025,292.6680851,14.98161908
60,13,2/10/06,2/10/19,2/9/20,3/19/21,0,15.102,9,25,0.586152967,0,0,0,0,0,0,0,0,11,0.4636,294.1680851,15.31182796
61,4,1/31/12,1/31/16,1/30/17,3/19/21,0,9.131,10,30,-0.361436487,0,0,0,0,0,1,1,1,10.1,0.42333,-110.2319149,13.91372981
61,5,1/31/12,1/31/17,1/30/18,3/19/21,0,9.131,10,30,-0.361436487,0,0,0,0,0,1,1,1,11.25,0.4393,-52.73191489,13.99632082
61,6,1/31/12,1/31/18,1/30/19,3/19/21,0,9.131,10,30,-0.361436487,0,0,0,0,0,1,1,1,12,0.430733333,292.6680851,14.90100932
61,7,1/31/12,1/31/19,1/30/20,3/19/21,0,9.131,10,30,-0.361436487,0,0,0,0,0,1,1,1,12,0.40789,266.9680851,15.32627119
63,4,10/26/09,10/26/13,10/25/14,9/28/21,0,11.923,2,8,1.208136898,0,0,0,0,0,0,0,0,3.2,0.75558,59.46808511,11.91820113
63,5,10/26/09,10/26/14,10/25/15,9/28/21,0,11.923,2,8,1.208136898,0,0,0,0,0,0,0,0,4.333333333,0.686725,-128.4319149,12.58104396
63,6,10/26/09,10/26/15,10/25/16,9/28/21,0,11.923,2,8,1.208136898,0,0,0,0,0,0,0,0,5.916666667,0.646558333,112.8680851,13.76729107
63,7,10/26/09,10/26/16,10/25/17,9/28/21,0,11.923,2,8,1.208136898,0,0,0,0,0,0,0,0,6,0.644883333,-127.3617021,14.19702744
63,8,10/26/09,10/26/17,10/25/18,9/28/21,0,11.923,2,8,1.208136898,0,0,0,0,0,0,0,0,6.083333333,0.688558333,267.3680851,14.56378132
63,9,10/26/09,10/26/18,10/25/19,9/28/21,0,11.923,2,8,1.208136898,0,0,0,0,0,0,0,0,5.166666667,0.761983333,-44.53191489,14.90770984
63,10,10/26/09,10/26/19,10/25/20,9/28/21,0,11.923,2,8,1.208136898,0,0,0,0,0,0,0,0,6.083333333,0.748841667,393.1680851,16.45814978
64,5,10/26/08,10/26/13,10/25/14,3/19/21,0,12.394,13,36,0.590672353,0,0,1,1,1,0,3,3,15.78571429,0.1837,59.46808511,11.91820113
